169,A. Rüdiger 23/24,Real Madrid,31,0.687,0.648,0.268,0.032,0.775,0.942,0.553,3011
170,Eric García 23/24,Girona,23,0.887,0.909,0.958,0.476,0.641,0.353,0.868,3011
171,R. Koch 23/24,Eintracht Frankfurt,27,0.85,0.496,0.483,0.301,0.898,0.78,0.367,3006
172,Diogo Leite 23/24,Union Berlin,25,0.415,0.329,0.734,0.978,0.505,0.589,0.243,3002
173,R. Rodríguez 23/24,Torino,31,0.542,0.657,0.789,0.05,0.235,0.696,0.953,3002
174,F. Medina 23/24,Lens,24,0.835,0.773,0.953,0.309,0.059,0.397,0.931,3000
175,J. Chabot 23/24,Köln,26,0.329,0.301,0.356,0.775,0.325,0.793,0.367,2977
176,Aitor Paredes 23/24,Athletic Bilbao,24,0.47,0.268,0.386,0.043,0.129,0.624,0.18,2964
177,S. van den Berg 23/24,Mainz 05,22,0.301,0.14,0.202,0.89,0.595,0.808,0.085,2962
178,T. Hübers 23/24,Köln,27,0.536,0.345,0.747,0.949,0.382,0.767,0.615,2956
179,K. Vogt 23/24,Union Berlin,32,0.608,0.672,0.85,0.49,0.63,0.474,0.483,2952
180,A. Disasi 23/24,Chelsea,26,0.879,0.892,0.659,0.024,0.01,0.643,0.828,2946
181,L. Yoro 23/24,Lille,18,0.802,0.912,0.145,0.085,0.67,0.938,0.257,2934
182,A. Trusty 23/24,Sheffield United,25,0.017,0.079,0.019,0.775,0.263,0.197,0.063,2931
183,Logan Costa 23/24,Toulouse,23,0.621,0.556,0.839,0.34,0.239,0.863,0.674,2930
184,L. Brassier 23/24,Brest,24,0.69,0.281,0.865,0.219,0.795,0.268,0.709,2921
185,K. Danso 23/24,Lens,25,0.648,0.61,0.67,0.283,0.839,0.753,0.898,2917
186,J. Todibo 23/24,Nice,24,0.971,0.8,0.881,0.692,0.813,0.43,0.854,2894
187,Thiago Silva 23/24,Chelsea,39,0.942,0.995,0.56,0.274,0.281,0.901,0.215,2891
188,E. Pinnock 23/24,Brentford,30,0.305,0.351,0.173,0.813,0.991,0.727,0.109,2880
189,Rúben Dias 23/24,Man City,27,0.986,0.973,0.417,0.054,0.707,0.142,0.989,2875
190,G. Álvarez 23/24,Getafe,24,0.013,0.019,0.09,0.556,0.345,0.465,0.235,2874
191,J. Gouweleeuw 23/24,Augsburg,32,0.353,0.074,0.87,0.27,0.806,0.151,0.85,2872
192,J. Tah 23/24,Bayer Leverkusen,28,0.936,1,0.529,0.107,0.496,0.934,0.632,2864
193,Pablo Marí 23/24,Monza,30,0.731,0.764,0.432,0.514,0.413,0.8,0.09,2861
194,Fali 23/24,Cádiz,30,0.065,0.109,0.56,0.461,0.617,0.362,0.327,2855
195,F. Gatti 23/24,Juventus,25,0.358,0.604,0.342,0.037,0.052,0.481,0.815,2853
196,E. Agbadou 23/24,Reims,26,0.738,0.54,0.872,0.931,0.883,0.432,0.942,2850
197,A. Rrahmani 23/24,Napoli,30,0.914,0.887,0.465,0.026,0.613,0.523,0.674,2850
198,Tuta 23/24,Eintracht Frankfurt,24,0.751,0.389,0.793,0.567,0.415,0.564,0.327,2845
199,M. Erlić 23/24,Sassuolo,26,0.175,0.276,0.441,0.718,0.485,0.45,0.235,2845
200,Pau Torres 23/24,Aston Villa,27,0.674,0.582,0.782,0.021,0.2,0.204,0.936,2828
201,Hermoso 23/24,Atlético Madrid,28,0.72,0.676,0.865,0.243,0.261,0.481,0.668,2825
202,Édgar González 23/24,Almería,27,0.336,0.769,0.213,0.32,0.147,0.621,0.118,2816
203,Igor Zubeldía 23/24,Real Sociedad,27,0.681,0.397,0.494,0.215,0.45,0.145,0.69,2801
204,M. Akanji 23/24,Man City,28,0.951,0.964,0.312,0.061,0.428,0.531,0.958,2798
205,Sergio Ramos 23/24,Sevilla,38,0.567,0.643,0.338,0.494,0.756,0.969,0.468,2798
206,N. Milenković 23/24,Fiorentina,26,0.58,0.793,0.384,0.514,0.903,0.989,0.142,2791
207,T. Mengi 23/24,Luton Town,22,0.026,0.039,0.096,0.865,0.632,0.283,0.298,2786
208,S. Beukema 23/24,Bologna,25,0.892,0.745,0.474,0.417,0.578,0.457,0.314,2784
209,Alejandro Catena 23/24,Osasuna,29,0.27,0.191,0.817,0.34,0.356,0.92,0.05,2779
210,D. Dakonam 23/24,Getafe,32,0.098,0.105,0.272,0.265,0.162,0.384,0.393,2765
211,A. Buongiorno 23/24,Torino,24,0.257,0.151,0.015,0.995,0.92,0.318,0.283,2761
212,Chumi 23/24,Almería,25,0.219,0.573,0.046,0.235,0.197,0.178,0.243,2759
213,N. Elvedi 23/24,Borussia M'gladbach,27,0.707,0.674,0.274,0.94,0.841,0.294,0.837,2745
214,Robin Le Normand 23/24,Real Sociedad,27,0.745,0.661,0.197,0.18,0.848,0.76,0.797,2744
215,Rafa Marín 23/24,Deportivo Alavés,22,0.096,0.529,0.263,0.18,0.567,0.312,0.393,2742
216,G. González 23/24,Mallorca,29,0.081,0.087,0.72,0.795,0.305,0.12,0.567,2737
217,A. Jung 23/24,Werder Bremen,32,0.67,0.654,0.83,0.263,0.542,0.389,0.657,2736
218,G. Magnani 23/24,Hellas Verona,28,0.043,0.041,0.281,0.481,0.246,0.817,0.512,2708
219,J. Castelletto 23/24,Nantes,29,0.41,0.679,0.413,0.18,0.087,0.661,0.542,2706
220,Danilo 23/24,Juventus,32,0.723,0.523,0.923,0.351,0.206,0.606,0.606,2678
221,J. van Hecke 23/24,Brighton,23,0.982,0.934,0.901,0.358,0.145,0.624,0.769,2672
222,G. Scalvini 23/24,Atalanta,20,0.538,0.336,0.76,0.909,0.457,0.578,0.74,2657
223,M. Lacroix 23/24,Wolfsburg,24,0.459,0.371,0.815,0.397,0.591,0.419,0.129,2643
224,A. Romagnoli 23/24,Lazio,29,0.78,0.94,0.263,0.074,0.021,0.501,0.129,2638
225,M. Valjent 23/24,Mallorca,28,0.112,0.432,0.259,0.243,0.057,0.72,0.27,2634
226,C. Bassey 23/24,Fulham,24,0.676,0.534,0.52,0.485,0.991,0.487,0.38,2632
227,M. van de Ven 23/24,Tottenham,23,0.815,0.967,0.254,0.065,0.217,0.136,0.468,2630
228,F. Acerbi 23/24,Internazionale,36,0.841,0.826,0.147,0.105,0.56,0.795,0.69,2605
229,K. De Winter 23/24,Genoa,21,0.331,0.872,0.057,0.582,0.268,0.608,0.578,2601
230,J. O'Brien 23/24,Olympique Lyonnais,23,0.595,0.714,0.276,0.151,0.32,0.498,0.483,2589
231,David García 23/24,Osasuna,30,0.393,0.454,0.648,0.426,0.659,0.89,0.848,2579
232,B. Omeragić 23/24,Montpellier,22,0.215,0.569,0.068,0.676,0.514,0.129,0.714,2558
233,Saúl Coco 23/24,Las Palmas,25,0.573,0.694,0.206,0.226,0.479,0.835,0.415,2558
234,A. Abqar 23/24,Deportivo Alavés,25,0.002,0.017,0.208,0.443,0.549,0.461,0.283,2555
235,F. Grillitsch 23/24,Hoffenheim,28,0.767,0.465,0.938,0.975,0.498,0.32,0.793,2543
236,M. Senesi 23/24,Bournemouth,27,0.309,0.079,0.98,0.982,0.232,0.349,0.824,2543
237,R. Calafiori 23/24,Bologna,22,0.846,0.767,0.371,0.876,0.556,0.905,0.914,2543
238,M. Bani 23/24,Genoa,30,0.224,0.173,0.312,0.747,0.8,0.309,0.063,2537
239,A. Theate 23/24,Rennes,23,0.773,0.802,0.907,0.296,0.586,0.81,0.909,2521
240,L. Badé 23/24,Sevilla,24,0.503,0.413,0.661,0.74,0.505,0.973,0.428,2511
241,O. Kabak 23/24,Hoffenheim,24,0.553,0.424,0.459,0.89,0.393,0.692,0.498,2510
242,M. Nastasić 23/24,Mallorca,31,0.145,0.184,0.296,0.573,0.885,0.6,0.327,2506
243,C. Dawson 23/24,Wolverhampton,34,0.426,0.309,0.226,0.307,0.241,0.619,0.039,2498
244,C. Klarer 23/24,Darmstadt 98,23,0.334,0.687,0.116,0.421,0.789,0.395,0.21,2483
245,C. Starfelt 23/24,Celta de Vigo,28,0.235,0.716,0.008,0.821,0.826,0.789,0.048,2482
246,G. Ferrari 23/24,Sassuolo,32,0.384,0.514,0.896,0.065,0.101,0.279,0.632,2481
247,E. Mašović 23/24,Bochum,25,0.004,0.032,0.024,0.843,0.564,0.05,0.235,2479
248,L. Balerdi 23/24,Olympique Marseille,25,0.793,0.531,0.663,0.94,0.949,0.463,0.674,2474
249,O. Alderete 23/24,Getafe,27,0.05,0,0.903,0.232,0.153,0.762,0.826,2471
250,Diego Llorente 23/24,Roma,30,0.832,0.74,0.213,0.6,0.582,0.186,0.646,2451
251,Alexsandro 23/24,Lille,24,0.876,0.824,0.725,0.378,0.626,0.736,0.347,2446
252,D. Doekhi 23/24,Union Berlin,25,0.114,0.314,0.367,0.476,0.663,0.367,0.118,2436
253,K. Schlotterbeck 23/24,Bochum,27,0.131,0.516,0.41,0.854,0.742,0.725,0.18,2434
254,J. Lucumí 23/24,Bologna,25,0.909,0.916,0.235,0.406,0.931,0.219,0.94,2434
255,A. Bastoni 23/24,Internazionale,25,0.89,0.758,0.967,0.191,0.397,0.424,0.984,2432
256,I. Traoré 23/24,Metz,37,0.061,0.474,0.037,0.265,0.72,0.015,0.028,2430
257,C. Mbemba 23/24,Olympique Marseille,29,0.624,0.619,0.483,0.151,0.681,0.485,0.758,2422
258,Antonio Raíllo 23/24,Mallorca,32,0.292,0.738,0.142,0.859,0.923,0.87,0.806,2422
259,L. Martínez Quarta 23/24,Fiorentina,28,0.76,0.421,0.995,0.751,0.312,0.094,0.67,2419
260,M. Talbi 23/24,Lorient,26,0.448,0.58,0.573,0.494,0.408,0.468,0.716,2419
261,W. Singo 23/24,Monaco,23,0.692,0.692,0.586,0.624,0.167,0.929,0.852,2407
262,Chadi Riad 23/24,Real Betis,20,0.492,0.707,0,0.389,0.982,0.29,0.118,2406
263,C. Richards 23/24,Crystal Palace,24,0.138,0.171,0.101,0.74,0.859,0.562,0.028,2384
